date,account,value,ID,counterparty_account_id,sys_note,acc_note,note_1,note_2,main_category,subcategory,wni,account_id,income
2020-03-16 09:43:47.027027027,,-200,f031e489-dd40-4ec5-a7f9-93987602bb4c,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-17 14:55:08.108108108,,-207,9410e1ba-c409-425f-b7c2-ee64cd76b628,,,,,,food,groceries,needs,Example shared account,False
2020-03-18 20:06:29.189189189,,-847,c6695598-2939-47b2-b6c4-78659b0e24f3,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-20 01:17:50.270270270,,15,13c14f33-ef63-4e83-b22d-202ae4702ec4,,,,,,jobs,my main job,income,Example shared account,True
2020-03-21 06:29:11.351351351,,-573,c119e01e-1b9f-427c-be40-108fd693722d,,,,,,investments,investments_other,investments,Example shared account,False
2020-03-22 11:40:32.432432432,,-429,2fa1c43a-017c-40fc-9272-d8d569b11509,,,,,,food,groceries,needs,Example shared account,False
2020-03-23 16:51:53.513513513,,-880,4f962feb-6fea-4cf2-a86d-257d5789977e,,,,,,investments,investments_other,investments,Example shared account,False
2020-03-24 22:03:14.594594594,,-232,eda6c0ce-a44c-406d-a52e-c74cc74a38c6,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-26 03:14:35.675675675,,465,d474eadd-ca8e-457a-bb45-7b1aa209061f,,,,,,jobs,my main job,income,Example shared account,True
2020-03-27 08:25:56.756756757,,-235,ab525aa7-1186-470a-bcc2-f436614ebf9f,,,,,,other,other_other,wants,Example shared account,False
2020-03-28 13:37:17.837837838,,-410,ce95861d-f4cc-4d66-94a7-d9796b4f65d8,,,,,,food,groceries,needs,Example shared account,False
2020-03-29 18:48:38.918918919,,-853,42a0a4e4-95d0-4951-9eba-516a03375689,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-03-31 00:00:00.000000000,,-959,dbcdff20-613c-4225-9eaf-e407989804dd,,,,,,subscriptions,rent,needs,Example shared account,False
2020-04-01 05:11:21.081081081,,-289,443b4d93-4b6e-4d5a-9367-3d039890e29e,,,,,,investments,crypto,investments,Example shared account,False
2020-04-02 10:22:42.162162162,,-59,6dfd9124-a27a-481b-bacf-257a5a4899c6,,,,,,transport,gas,needs,Example shared account,False
2020-04-03 15:34:03.243243243,,-440,c9c1d052-ee71-47f4-90a9-0213b5a6c779,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-04-04 20:45:24.324324324,,-181,cce46dca-4b80-4556-82c6-3577ee2f6001,,,,,,investments,investments_other,investments,Example shared account,False
2020-04-06 01:56:45.405405405,,-276,dfbcd507-1356-4dc5-82c4-5249ca91bd26,,,,,,investments,investments_other,investments,Example shared account,False
2020-04-07 07:08:06.486486486,,-782,0b172e7c-8016-43ba-b7de-245465004a9d,,,,,,investments,stocks,investments,Example shared account,False
2020-04-08 12:19:27.567567567,,-81,fb689c19-8084-49da-80df-26558ddc1620,,,,,,subscriptions,rent,needs,Example shared account,False
2020-04-09 17:30:48.648648648,,-5,0f48f8dc-35b0-405d-a868-df00a1a2132b,,,,,,investments,crypto,investments,Example shared account,False
2020-04-10 22:42:09.729729729,,4670,bd0e9cd4-531c-46fa-99be-65b86b53422a,,,,,,jobs,my main job,income,Example shared account,True
2020-04-12 03:53:30.810810811,,-187,43221d56-d3e9-43fd-b967-36d40a556983,,,,,,food,restaurants,wants,Example shared account,False
2020-04-13 09:04:51.891891892,,-418,db2ba81b-2a77-44de-a37e-acb31a937638,,,,,,other,games,wants,Example shared account,False
2020-04-14 14:16:12.972972972,,-562,0090475d-db2c-44f6-9a39-4a8c289b4692,,,,,,other,games,wants,Example shared account,False
2020-04-15 19:27:34.054054054,,1120,ee0c96d6-64f2-41e0-809a-734b65b2380a,,,,,,jobs,jobs_other,income,Example shared account,True
2020-04-17 00:38:55.135135134,,-511,d45fdd82-f3db-4aeb-8eb6-3fde069feba1,,,,,,other,other_other,wants,Example shared account,False
2020-04-18 05:50:16.216216216,,535,43bff833-dc14-4dcf-a66e-cba1b8a5e95a,,,,,,jobs,my main job,income,Example shared account,True
2020-04-19 11:01:37.297297298,,-331,7df4e9df-4e85-415c-96a1-de6901b346f4,,,,,,transport,public_transport,needs,Example shared account,False
2020-04-20 16:12:58.378378378,,-202,3804fdd4-21fc-4e4e-bdfb-2088403fb26e,,,,,,other,games,wants,Example shared account,False
2020-04-21 21:24:19.459459460,,-455,4b26df36-d816-461e-b6fe-190926b1bbca,,,,,,other,other_other,wants,Example shared account,False
2020-04-23 02:35:40.540540540,,-306,a037e530-a1a4-4908-9542-8c992ec36a24,,,,,,investments,investments_other,investments,Example shared account,False
2020-04-24 07:47:01.621621622,,-521,2c429b01-f854-46dc-8f47-d0cdb9aa1e1c,,,,,,transport,public_transport,needs,Example shared account,False
2020-04-25 12:58:22.702702702,,-802,56f31ada-dec3-4035-95d3-05732094ded2,,,,,,other,other_other,wants,Example shared account,False
2020-04-26 18:09:43.783783784,,-571,32df36a0-701b-42c9-96c5-e6216459c54d,,,,,,transport,public_transport,needs,Example shared account,False
2020-04-27 23:21:04.864864864,,-489,59ea786c-67ed-4ec8-a7bd-4bad74a9a3fc,,,,,,food,groceries,needs,Example shared account,False
2020-04-29 04:32:25.945945946,,-381,a64edf16-3bef-42ce-b87f-0dcfe7081016,,,,,,transport,public_transport,needs,Example shared account,False
2020-04-30 09:43:47.027027026,,-660,37d9d9ea-00c4-4c9b-a112-fdacfff9c043,,,,,,food,restaurants,wants,Example shared account,False
2020-05-01 14:55:08.108108108,,1685,e61d6308-2e48-4cb5-9453-11057896cb96,,,,,,jobs,my main job,income,Example shared account,True
2020-05-02 20:06:29.189189188,,-104,580545ab-df30-4b4d-8b14-bf5d28e7bf47,,,,,,transport,public_transport,needs,Example shared account,False
2020-05-04 01:17:50.270270270,,-342,d6714d50-4464-42df-b6f7-f59f6609a69f,,,,,,investments,stocks,investments,Example shared account,False
2020-05-05 06:29:11.351351352,,-98,8acd1d71-62a1-42a2-8a80-50fc1cc9d4e9,,,,,,food,food_other,wants,Example shared account,False
2020-05-06 11:40:32.432432432,,-529,c40e1a76-9591-4ae9-a67b-ca5393a3b804,,,,,,transport,gas,needs,Example shared account,False
2020-05-07 16:51:53.513513514,,-668,2091a29b-348a-403e-8504-6ff8d58e7a26,,,,,,food,groceries,needs,Example shared account,False
2020-05-08 22:03:14.594594594,,3475,f77085f0-0828-4a56-812d-4e2f7885394a,,,,,,jobs,my main job,income,Example shared account,True
2020-05-10 03:14:35.675675676,,-13,f941096f-30f4-4733-885a-ab525836580f,,,,,,investments,investments_other,investments,Example shared account,False
2020-05-11 08:25:56.756756756,,-231,f8cfe4a7-9054-4fd1-90db-b704b655b9b8,,,,,,investments,stocks,investments,Example shared account,False
2020-05-12 13:37:17.837837838,,-459,b39bb7be-fc1b-40d5-846d-a7ca77278cdb,,,,,,subscriptions,rent,needs,Example shared account,False
2020-05-13 18:48:38.918918918,,1650,b24ad3e0-7f2d-44ee-ada8-93de77ace819,,,,,,jobs,jobs_other,income,Example shared account,True
2020-05-15 00:00:00.000000000,,3180,4ff4bb74-42ec-481b-ac46-4993ffaf8cac,,,,,,jobs,my main job,income,Example shared account,True
2020-05-16 05:11:21.081081080,,-476,17928995-cbb5-40c6-89fa-018a5e2cf827,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-05-17 10:22:42.162162162,,-545,75defe21-fb59-4070-8a5d-43ba7aff7140,,,,,,transport,gas,needs,Example shared account,False
2020-05-18 15:34:03.243243242,,-535,382b06e1-de46-418e-9fd5-4e0054eee7e1,,,,,,transport,gas,needs,Example shared account,False
2020-05-19 20:45:24.324324324,,-22,7ad1cfa7-3dfc-4cd6-a468-049be3510d93,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-05-21 01:56:45.405405406,,-903,b4940aeb-7f69-4748-ae39-ea5fe57f882f,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-05-22 07:08:06.486486486,,-669,7f1b75ae-2b81-4be8-83a8-ae5ffa954cda,,,,,,food,food_other,wants,Example shared account,False
2020-05-23 12:19:27.567567568,,-810,54d2b340-1909-4f26-ba8f-6dae072fbbe3,,,,,,subscriptions,internet_provider,needs,Example shared account,False
2020-05-24 17:30:48.648648648,,-437,d47f8606-e3e1-4937-87de-1820e8bc868e,,,,,,food,restaurants,wants,Example shared account,False
2020-05-25 22:42:09.729729730,,-80,009f7663-1fab-427c-b21b-911eb13fe2d6,,,,,,transport,gas,needs,Example shared account,False
2020-05-27 03:53:30.810810810,,-624,dc4d769f-008a-4aea-a407-fc1c1cb4f4dc,,,,,,food,restaurants,wants,Example shared account,False
2020-05-28 09:04:51.891891892,,-748,2e3bc66a-285c-4dd4-b5a8-05bebb42d269,,,,,,investments,stocks,investments,Example shared account,False
2020-05-29 14:16:12.972972972,,-449,a545691e-47f9-4e8c-a0c7-719dc95caafd,,,,,,transport,public_transport,needs,Example shared account,False
2020-05-30 19:27:34.054054054,,-922,595b932d-b02d-405c-b970-3aca5fb3a146,,,,,,investments,investments_other,investments,Example shared account,False
2020-06-01 00:38:55.135135134,,-484,0c6e5242-0e56-40dd-912b-1b3f7b5559cf,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-06-02 05:50:16.216216216,,-586,9db8ce42-28ed-4e0c-b5e8-0abf7e79d3e9,,,,,,other,other_other,wants,Example shared account,False
2020-06-03 11:01:37.297297296,,-897,c7db4b8d-57ed-440a-ac7f-75e5ca5b5914,,,,,,transport,gas,needs,Example shared account,False
2020-06-04 16:12:58.378378378,,-109,175d3173-3974-41ae-8092-dc0e5c983bb7,,,,,,investments,stocks,investments,Example shared account,False
2020-06-05 21:24:19.459459460,,-831,28f7b0f5-44bb-4970-8026-cd53e37311b8,,,,,,transport,transport_other,wants,Example shared account,False
2020-06-07 02:35:40.540540540,,-649,4063b5df-3949-4b9f-98dd-ea124edac2c6,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-06-08 07:47:01.621621622,,-78,a99e8f4c-da47-44fb-aec5-a009e4b36699,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-06-09 12:58:22.702702702,,-719,56f0ef3a-0670-43f4-86f4-a9fe86b1dbfd,,,,,,other,games,wants,Example shared account,False
2020-06-10 18:09:43.783783784,,-855,400373cc-b6c8-4abc-ba51-09f32bff4b8a,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-06-11 23:21:04.864864864,,3480,52cafd39-ed6a-4402-b5b1-cb612722dbcd,,,,,,jobs,jobs_other,income,Example shared account,True
2020-06-13 04:32:25.945945946,,-982,55be4371-65c6-48a2-8720-b1687c08b373,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-06-14 09:43:47.027027026,,2385,405ddec7-86a7-4b1a-b9c4-0ce18ba00149,,,,,,jobs,my main job,income,Example shared account,True
2020-06-15 14:55:08.108108108,,-119,2cffbe6b-481a-4dc1-94fd-67a0c3a7409a,,,,,,other,other_other,wants,Example shared account,False
2020-06-16 20:06:29.189189188,,-504,71c56bc3-fade-4a17-bcc4-df02d7aa16f1,,,,,,investments,stocks,investments,Example shared account,False
2020-06-18 01:17:50.270270270,,-741,42928e00-da95-4f50-8708-1c084791f5ee,,,,,,transport,public_transport,needs,Example shared account,False
2020-06-19 06:29:11.351351350,,-246,dff7206a-5f91-4f05-8b85-8336fb3c6b36,,,,,,other,games,wants,Example shared account,False
2020-06-20 11:40:32.432432432,,-664,94e455ff-1d1f-4244-b0e7-8d7fc2de4cf3,,,,,,other,games,wants,Example shared account,False
2020-06-21 16:51:53.513513514,,445,e23a4340-fbd5-490e-800a-bcc34ee11210,,,,,,jobs,my main job,income,Example shared account,True
2020-06-22 22:03:14.594594594,,-44,5bd6a264-0d15-43e0-9590-f88c43e0ff76,,,,,,subscriptions,internet_provider,needs,Example shared account,False
2020-06-24 03:14:35.675675676,,-303,0c7935ad-6e99-4c95-9c3a-a258d173ad5b,,,,,,food,groceries,needs,Example shared account,False
2020-06-25 08:25:56.756756756,,-689,1e3bad63-616a-46cf-bb36-054053a18a95,,,,,,food,groceries,needs,Example shared account,False
2020-06-26 13:37:17.837837838,,-597,3f92ed38-908a-429c-8359-148a3926a6b0,,,,,,subscriptions,internet_provider,needs,Example shared account,False
2020-06-27 18:48:38.918918918,,-639,0fced5e6-fe95-41ad-ab51-92c3505f731d,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-06-29 00:00:00.000000000,,-55,b944b715-ec9a-4af8-8146-32754b61f212,,,,,,food,food_other,wants,Example shared account,False
2020-06-30 05:11:21.081081080,,-833,896be064-2791-402b-9e38-be774d66a901,,,,,,food,restaurants,wants,Example shared account,False
2020-07-01 10:22:42.162162162,,-652,cc17f747-dc22-4741-bb93-37df669f848a,,,,,,other,games,wants,Example shared account,False
2020-07-02 15:34:03.243243242,,-749,415b4e89-779c-43ea-b215-6b64f5dbae03,,,,,,food,groceries,needs,Example shared account,False
2020-07-03 20:45:24.324324324,,-791,9b3f2c02-fc1b-45c8-87f7-3f5b064a30bb,,,,,,other,other_other,wants,Example shared account,False
2020-07-05 01:56:45.405405404,,4775,0d41691e-f663-4d83-b9b2-90b693c11b5e,,,,,,jobs,jobs_other,income,Example shared account,True
2020-07-06 07:08:06.486486486,,4120,dcab7f12-0000-4d2e-8abd-32546954db3b,,,,,,jobs,my main job,income,Example shared account,True
2020-07-07 12:19:27.567567568,,-971,7b809678-87f9-454b-adb4-68e4aeda76e8,,,,,,investments,crypto,investments,Example shared account,False
2020-07-08 17:30:48.648648648,,-838,f67b29f2-c7f7-44fd-a387-810dae221bde,,,,,,investments,stocks,investments,Example shared account,False
2020-07-09 22:42:09.729729730,,-793,4a9de2ff-1322-46fa-ad3e-d2657f9d14a1,,,,,,food,food_other,wants,Example shared account,False
2020-07-11 03:53:30.810810810,,-867,b4a1d10a-3e53-49aa-affc-0be6be9f3ee4,,,,,,other,games,wants,Example shared account,False
2020-07-12 09:04:51.891891892,,-695,0f7b76ce-b49f-488b-854a-c639182a4823,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-07-13 14:16:12.972972972,,-457,317a3c82-d676-40e9-97ad-59824a850637,,,,,,other,other_other,wants,Example shared account,False
2020-07-14 19:27:34.054054054,,-258,333a3232-c513-4d52-b78e-4d6cb98bc361,,,,,,transport,public_transport,needs,Example shared account,False
2020-07-16 00:38:55.135135134,,-875,f267bc44-4a70-402b-86d5-6cacc8b27634,,,,,,other,games,wants,Example shared account,False
2020-07-17 05:50:16.216216216,,-786,8a356ad9-a41b-4b8a-9649-77ca61f30f5d,,,,,,investments,crypto,investments,Example shared account,False
2020-07-18 11:01:37.297297296,,4285,3ec52226-53b4-47fc-a485-dbd906d11356,,,,,,jobs,my main job,income,Example shared account,True
2020-07-19 16:12:58.378378378,,-561,5d5b5410-9b91-4a95-927e-4c4204ac3f5e,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-07-20 21:24:19.459459458,,-592,bbd2ba92-9913-4a72-a7b0-3db8276f7393,,,,,,food,groceries,needs,Example shared account,False
2020-07-22 02:35:40.540540540,,-354,cbad3819-d793-410d-a0fd-e4ceb12f8389,,,,,,food,groceries,needs,Example shared account,False
2020-07-23 07:47:01.621621622,,-573,06a9b758-dc31-42fc-b3b4-4f43820bc063,,,,,,food,food_other,wants,Example shared account,False
2020-07-24 12:58:22.702702702,,-609,44e87279-c5b4-4bc1-b1f8-bb29fdc53764,,,,,,subscriptions,rent,needs,Example shared account,False
2020-07-25 18:09:43.783783784,,2330,464a04a7-1c72-4737-be7f-7e367420d94f,,,,,,jobs,my main job,income,Example shared account,True
2020-07-26 23:21:04.864864864,,-68,96b5d314-4358-42b4-b112-423b790a5069,,,,,,other,other_other,wants,Example shared account,False
2020-07-28 04:32:25.945945944,,-315,a6dd3b89-e00c-49b8-965f-7165f34490a9,,,,,,other,other_other,wants,Example shared account,False
2020-07-29 09:43:47.027027028,,-18,5ce11609-2905-4f72-86a7-d26daa7520b3,,,,,,food,food_other,wants,Example shared account,False
2020-07-30 14:55:08.108108108,,1605,30fa42b4-27e3-409a-842b-b2e3e077a738,,,,,,jobs,jobs_other,income,Example shared account,True
2020-07-31 20:06:29.189189188,,-129,5a6b91f0-40a0-4d15-b197-65e92536d79a,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-08-02 01:17:50.270270268,,-172,96a11e66-d418-47be-a893-acf61609fe7c,,,,,,food,groceries,needs,Example shared account,False
2020-08-03 06:29:11.351351352,,-693,fe9a18fd-5897-4d33-989f-6b5bf0951be5,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-08-04 11:40:32.432432432,,-633,2c6499fd-82dd-4af6-b2a8-9e70b70ab27c,,,,,,food,restaurants,wants,Example shared account,False
2020-08-05 16:51:53.513513512,,-14,84b98d2d-947e-4acb-826a-ff8e91f07ee8,,,,,,transport,public_transport,needs,Example shared account,False
2020-08-06 22:03:14.594594596,,-758,7934e672-3d9e-4533-92bb-ecf3e40e5e7d,,,,,,investments,investments_other,investments,Example shared account,False
2020-08-08 03:14:35.675675676,,-650,7b4c4782-4463-4c93-b827-da2552088ea9,,,,,,investments,investments_other,investments,Example shared account,False
2020-08-09 08:25:56.756756756,,-312,c8206148-4506-4c3c-8125-1f9772fb16d5,,,,,,food,restaurants,wants,Example shared account,False
2020-08-10 13:37:17.837837836,,-19,3fd3739a-4e6e-4466-a086-632519915de0,,,,,,food,groceries,needs,Example shared account,False
2020-08-11 18:48:38.918918920,,-234,b64cdc3c-952c-43bb-91ff-ecd418aff2a9,,,,,,food,groceries,needs,Example shared account,False
2020-08-13 00:00:00.000000000,,2225,7dc3834d-d0ac-44c8-a2aa-81c6a722e3f8,,,,,,jobs,jobs_other,income,Example shared account,True
2020-08-14 05:11:21.081081080,,-389,5fa15177-db72-41c2-b7cc-0299b21c1033,,,,,,food,groceries,needs,Example shared account,False
2020-08-15 10:22:42.162162160,,-877,558bcf10-12b7-4be0-afd9-502eb6f3727d,,,,,,food,food_other,wants,Example shared account,False
2020-08-16 15:34:03.243243244,,-266,b45468f8-1e3e-4a65-b8f7-4d668b5d3c81,,,,,,other,other_other,wants,Example shared account,False
2020-08-17 20:45:24.324324324,,-267,82857e89-3ab3-43d7-a40b-99c862357d13,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-08-19 01:56:45.405405404,,-134,0be6b988-68b9-4f7f-b921-16e6dbac037e,,,,,,other,other_other,wants,Example shared account,False
2020-08-20 07:08:06.486486484,,3495,12325961-5bc3-47dc-85ec-cf55493b8ed1,,,,,,jobs,jobs_other,income,Example shared account,True
2020-08-21 12:19:27.567567568,,-254,a34299e1-d5ca-41b9-ac79-64eb158498c8,,,,,,food,groceries,needs,Example shared account,False
