date,account,value,ID,counterparty_account_id,sys_note,acc_note,note_1,note_2,main_category,subcategory,wni,account_id,income
2020-02-13 18:48:38.918918919,,-434,4d2e7dda-bfb1-43f4-8c8d-9cee0027feeb,,,,,,transport,public_transport,needs,Example main account,False
2020-02-15 00:00:00.000000000,,610,06d8281d-99ba-46df-ac06-1bf9175cb3b4,,,,,,jobs,my main job,income,Example main account,True
2020-02-16 05:11:21.081081081,,-457,8713aaa6-4202-4561-af6d-e5e0635fb85f,,,,,,subscriptions,clouds,wants,Example main account,False
2020-02-17 10:22:42.162162162,,-104,a707c8c1-9b60-4854-a9a2-b18336a37f63,,,,,,subscriptions,clouds,wants,Example main account,False
2020-02-18 15:34:03.243243243,,-180,82e26e42-8db4-4947-b0b8-c05afd33ff13,,,,,,transport,public_transport,needs,Example main account,False
2020-02-19 20:45:24.324324324,,-326,9ae1264f-d1db-400d-a185-093270399778,,,,,,investments,investments_other,investments,Example main account,False
2020-02-21 01:56:45.405405405,,-460,b9a8963f-0ce5-4d0a-a36c-c7e6794e19de,,,,,,food,restaurants,wants,Example main account,False
2020-02-22 07:08:06.486486486,,-116,8ab3d807-c135-4729-ab2d-068b92b0e47e,,,,,,investments,stocks,investments,Example main account,False
2020-02-23 12:19:27.567567567,,320,83d38da6-ed0e-434e-ac0f-b1fcc7daed6b,,,,,,jobs,jobs_other,income,Example main account,True
2020-02-24 17:30:48.648648649,,-147,4050bece-feea-4e8e-8db3-1d943b3eb69e,,,,,,transport,transport_other,wants,Example main account,False
2020-02-25 22:42:09.729729730,,-126,4289c95e-1d73-41a3-8985-52c2d2a75e22,,,,,,transport,transport_other,wants,Example main account,False
2020-02-27 03:53:30.810810811,,-878,0d6be7ac-6e04-4f41-b37b-dd3af9bb9dcc,,,,,,food,groceries,needs,Example main account,False
2020-02-28 09:04:51.891891892,,-863,e026c085-3119-4598-847f-f7aa9bf644d3,,,,,,food,restaurants,wants,Example main account,False
2020-02-29 14:16:12.972972973,,-580,948a7817-ace3-4fb2-8261-3fb58a3f1a51,,,,,,food,food_other,wants,Example main account,False
2020-03-01 19:27:34.054054054,,-859,2854ff80-0d69-42a8-a928-333f296470b6,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-03-03 00:38:55.135135135,,-68,24e8b076-e6ca-4193-af96-018a79fcd37b,,,,,,subscriptions,streaming,wants,Example main account,False
2020-03-04 05:50:16.216216216,,-797,83c782a8-c8cd-415f-9576-cb27fa7774a0,,,,,,investments,stocks,investments,Example main account,False
2020-03-05 11:01:37.297297297,,-87,b13581e8-d6ea-4adb-bb3f-bf17cbec7fc6,,,,,,investments,investments_other,investments,Example main account,False
2020-03-06 16:12:58.378378378,,2490,68ceb8be-fe92-465d-b573-8b2f911cccf6,,,,,,jobs,jobs_other,income,Example main account,True
2020-03-07 21:24:19.459459459,,755,e023863c-e378-42db-88a8-2d24c711c670,,,,,,jobs,jobs_other,income,Example main account,True
2020-03-09 02:35:40.540540540,,-413,276a39bf-2c5f-4d3d-b47a-ecd7a4b2bf59,,,,,,food,restaurants,wants,Example main account,False
2020-03-10 07:47:01.621621621,,-851,12726368-690c-4317-8b3c-ee0f30da09d0,,,,,,transport,transport_other,wants,Example main account,False
2020-03-11 12:58:22.702702703,,-162,39ae0a81-39fe-43c1-afbd-79c0adc6c582,,,,,,other,other_other,wants,Example main account,False
2020-03-12 18:09:43.783783784,,-251,446876ba-6866-42ca-9543-90fb64f62e6d,,,,,,investments,crypto,investments,Example main account,False
2020-03-13 23:21:04.864864865,,-570,755c0a69-361b-41c9-b35c-30f2c9a33c55,,,,,,investments,crypto,investments,Example main account,False
2020-03-15 04:32:25.945945946,,-383,3a6f3053-bd43-4813-b378-35c5466fbe7d,,,,,,other,other_other,wants,Example main account,False
2020-03-16 09:43:47.027027027,,1260,39257876-e33e-4dc2-8353-4eb2febbcbd3,,,,,,jobs,my main job,income,Example main account,True
2020-03-17 14:55:08.108108108,,-226,0ce356ff-721f-4c87-83ff-da373095fb04,,,,,,investments,investments_other,investments,Example main account,False
2020-03-18 20:06:29.189189189,,-132,928bd8b5-cac7-4e41-9662-bff242276c65,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-03-20 01:17:50.270270270,,-702,c37f5aa6-15b7-4c5b-8089-916216da759b,,,,,,other,games,wants,Example main account,False
2020-03-21 06:29:11.351351351,,-460,62c3d1e2-437d-4dfc-aa95-371a6c32eb42,,,,,,other,other_other,wants,Example main account,False
2020-03-22 11:40:32.432432432,,-511,1df57526-e395-4f7d-950a-7773335dbf05,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-03-23 16:51:53.513513513,,-7,fa108296-82d8-4ef7-a76e-15bdb407594e,,,,,,transport,gas,needs,Example main account,False
2020-03-24 22:03:14.594594594,,3590,f763032e-4ce7-4778-9c95-603ee1fa80ff,,,,,,jobs,my main job,income,Example main account,True
2020-03-26 03:14:35.675675675,,-989,7b19a851-d19a-4f69-bc9e-1a0cadddfa2b,,,,,,other,other_other,wants,Example main account,False
2020-03-27 08:25:56.756756757,,3630,d787f77f-14a2-4d99-9560-8c49fc1a6a6e,,,,,,jobs,jobs_other,income,Example main account,True
2020-03-28 13:37:17.837837838,,-469,3279cae3-3abb-4ea8-8a65-b98530dbcd02,,,,,,investments,investments_other,investments,Example main account,False
2020-03-29 18:48:38.918918919,,-932,57356961-5524-4bf3-9ac9-e6195061e0b0,,,,,,transport,public_transport,needs,Example main account,False
2020-03-31 00:00:00.000000000,,50,cc7a9aba-81ce-4269-a91d-e39268eee8bf,,,,,,jobs,my main job,income,Example main account,True
2020-04-01 05:11:21.081081081,,-412,6ab3ee69-51a9-4e48-8747-87c8d306c038,,,,,,transport,transport_other,wants,Example main account,False
2020-04-02 10:22:42.162162162,,3010,c8629cec-055b-4fd9-87be-5d340013439b,,,,,,jobs,my main job,income,Example main account,True
2020-04-03 15:34:03.243243243,,-993,5c666cde-c2df-4610-b5a3-2f052440562b,,,,,,food,restaurants,wants,Example main account,False
2020-04-04 20:45:24.324324324,,-989,7c7f06c3-9d32-409e-a2ea-5370fd340505,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-04-06 01:56:45.405405405,,-315,1851c4f5-e91b-4e1b-bc29-6b99bb2b1f14,,,,,,other,games,wants,Example main account,False
2020-04-07 07:08:06.486486486,,-730,35182770-1ca9-4708-99ea-1231bec06f96,,,,,,food,restaurants,wants,Example main account,False
2020-04-08 12:19:27.567567567,,-519,75d2c677-ed8a-439d-aff6-1b0cd85b579e,,,,,,subscriptions,streaming,wants,Example main account,False
2020-04-09 17:30:48.648648648,,-941,dc87c1f1-9a98-4978-a705-100b3327adc6,,,,,,transport,gas,needs,Example main account,False
2020-04-10 22:42:09.729729729,,-494,04764ea3-64be-401b-973d-45b88998eae5,,,,,,food,groceries,needs,Example main account,False
2020-04-12 03:53:30.810810811,,-987,f0deaa1d-4776-43ef-b1b4-5d5fa9e58f0d,,,,,,investments,crypto,investments,Example main account,False
2020-04-13 09:04:51.891891892,,-552,edbd8e83-f307-44c8-afff-a2b40e5c2a79,,,,,,food,restaurants,wants,Example main account,False
2020-04-14 14:16:12.972972972,,-688,90479ce4-9861-4955-b238-4a8f0bd850ad,,,,,,other,games,wants,Example main account,False
2020-04-15 19:27:34.054054054,,-153,de2a4358-b641-4ca3-bbf8-40037c032315,,,,,,subscriptions,clouds,wants,Example main account,False
2020-04-17 00:38:55.135135134,,-513,253b56b8-713b-48ea-8440-b7a62f8f4934,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-04-18 05:50:16.216216216,,-27,98fcada0-df78-4651-9bfe-d85661162fce,,,,,,transport,public_transport,needs,Example main account,False
2020-04-19 11:01:37.297297298,,-611,e2c9bd42-12ce-4229-963d-96134ae2a9fb,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-04-20 16:12:58.378378378,,355,6c04849c-8566-4ec8-a115-e2112f47c1f5,,,,,,jobs,my main job,income,Example main account,True
2020-04-21 21:24:19.459459460,,1170,f58cfd10-6704-417f-a5cd-4dfe2eb4450b,,,,,,jobs,jobs_other,income,Example main account,True
2020-04-23 02:35:40.540540540,,-854,d8c06e31-0b32-4e87-9d3d-8f1a2ad996ce,,,,,,investments,crypto,investments,Example main account,False
2020-04-24 07:47:01.621621622,,4060,5e2d8ad5-87a8-4985-84b3-bc2d33cba965,,,,,,jobs,jobs_other,income,Example main account,True
2020-04-25 12:58:22.702702702,,-731,e6067fdc-9fbb-417c-8c22-fee41f4b82d9,,,,,,investments,investments_other,investments,Example main account,False
2020-04-26 18:09:43.783783784,,-901,ab727aa9-006b-441d-96fb-f93d7e0ab455,,,,,,investments,investments_other,investments,Example main account,False
2020-04-27 23:21:04.864864864,,-916,66f1263e-cfc8-447d-932a-a6cd5c5335af,,,,,,subscriptions,clouds,wants,Example main account,False
2020-04-29 04:32:25.945945946,,-29,98c26209-dae9-4350-82b0-f0e430781368,,,,,,food,restaurants,wants,Example main account,False
2020-04-30 09:43:47.027027026,,-683,2fc0c3d8-7bc9-4f0f-8677-9e2de5361ad1,,,,,,food,restaurants,wants,Example main account,False
2020-05-01 14:55:08.108108108,,-561,71c5103b-75e8-4cca-8be8-126527f8fab8,,,,,,food,restaurants,wants,Example main account,False
2020-05-02 20:06:29.189189188,,3165,92759c2a-2629-4dfb-b5af-fd93d5d795a3,,,,,,jobs,jobs_other,income,Example main account,True
2020-05-04 01:17:50.270270270,,-28,2bfae1f9-4dbe-42c8-b97e-2d5dd5f74a82,,,,,,transport,public_transport,needs,Example main account,False
2020-05-05 06:29:11.351351352,,1825,26774883-edb7-47fb-8dea-2f3842379463,,,,,,jobs,my main job,income,Example main account,True
2020-05-06 11:40:32.432432432,,-566,56a10f33-2458-4cc5-a0ba-1af12a73367b,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-05-07 16:51:53.513513514,,-434,9a8aa160-86f0-4371-b0ae-131951838da8,,,,,,investments,stocks,investments,Example main account,False
2020-05-08 22:03:14.594594594,,-18,2f24b03e-1965-43b2-acf5-d60f85f553fc,,,,,,subscriptions,rent,needs,Example main account,False
2020-05-10 03:14:35.675675676,,-273,9f989ddb-5890-44a5-9640-2152901598fe,,,,,,food,groceries,needs,Example main account,False
2020-05-11 08:25:56.756756756,,-707,291b26b3-9769-470c-b27c-601a3e83d47d,,,,,,other,other_other,wants,Example main account,False
2020-05-12 13:37:17.837837838,,1125,cc8127ff-07e8-40d8-a48d-ed351790d6bd,,,,,,jobs,my main job,income,Example main account,True
2020-05-13 18:48:38.918918918,,-148,a383d71b-1636-4cc5-832f-51864ee7eacd,,,,,,investments,stocks,investments,Example main account,False
2020-05-15 00:00:00.000000000,,-826,adecc3d1-b49c-498a-ab0f-ef641b062ba3,,,,,,food,groceries,needs,Example main account,False
2020-05-16 05:11:21.081081080,,-199,e47f60db-3863-4594-9aea-9fcaa4655f42,,,,,,investments,investments_other,investments,Example main account,False
2020-05-17 10:22:42.162162162,,2120,1aaff00e-a570-4391-bb46-aafd20ee54e0,,,,,,jobs,my main job,income,Example main account,True
2020-05-18 15:34:03.243243242,,-297,cba4e3d7-59ff-4d3d-8899-9e5dff8c0de2,,,,,,transport,gas,needs,Example main account,False
2020-05-19 20:45:24.324324324,,-50,3ce9f7d9-d267-4f04-88a0-929bc04c2a75,,,,,,food,restaurants,wants,Example main account,False
2020-05-21 01:56:45.405405406,,-67,5920de45-280f-4b0f-b693-58f0477140cf,,,,,,investments,stocks,investments,Example main account,False
2020-05-22 07:08:06.486486486,,-157,e12d63a2-f605-431f-a615-53d16af6b865,,,,,,subscriptions,rent,needs,Example main account,False
2020-05-23 12:19:27.567567568,,-912,9f2f8043-7fec-4fe7-b716-6b397bf96ada,,,,,,transport,gas,needs,Example main account,False
2020-05-24 17:30:48.648648648,,-402,0d1660ab-dd4b-47c7-bbcc-14e0100076de,,,,,,investments,stocks,investments,Example main account,False
2020-05-25 22:42:09.729729730,,-385,8b709f33-2ee7-4527-b304-728db7d6aee2,,,,,,food,food_other,wants,Example main account,False
2020-05-27 03:53:30.810810810,,-147,4f63e99c-bb27-411f-b2c8-9844461a0e78,,,,,,transport,public_transport,needs,Example main account,False
2020-05-28 09:04:51.891891892,,-747,9123490e-1735-42d9-99ae-da55d7c74210,,,,,,food,food_other,wants,Example main account,False
2020-05-29 14:16:12.972972972,,-542,ff13efce-e790-4b41-842f-6446ceb3eb0e,,,,,,investments,stocks,investments,Example main account,False
2020-05-30 19:27:34.054054054,,2820,45176056-fcf2-4be8-a584-ec08c28c51e7,,,,,,jobs,jobs_other,income,Example main account,True
2020-06-01 00:38:55.135135134,,-620,67bb8b81-d999-4114-996f-ec2f30e9d234,,,,,,food,restaurants,wants,Example main account,False
2020-06-02 05:50:16.216216216,,-880,742f73e0-69a6-4187-a175-e5e698a16ba1,,,,,,transport,transport_other,wants,Example main account,False
2020-06-03 11:01:37.297297296,,-184,eb167f82-09b9-4e5d-b0fa-16835f403fa1,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-06-04 16:12:58.378378378,,-431,10a96f43-8bbe-49bb-b579-91dcba1c3f29,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-06-05 21:24:19.459459460,,-304,6dde7f10-c213-4055-834c-2965c1e594c4,,,,,,investments,investments_other,investments,Example main account,False
2020-06-07 02:35:40.540540540,,-188,7925a824-aa52-442d-bb11-c10b3e06adb6,,,,,,food,groceries,needs,Example main account,False
2020-06-08 07:47:01.621621622,,3500,8338e752-6f14-42ca-8f15-bf59f217c69e,,,,,,jobs,my main job,income,Example main account,True
2020-06-09 12:58:22.702702702,,-370,ad7b38ba-f363-4191-954b-a9753d7ee618,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-06-10 18:09:43.783783784,,-826,b399cfcf-94d6-465a-ba85-5b34b9e448b3,,,,,,transport,gas,needs,Example main account,False
2020-06-11 23:21:04.864864864,,-441,5793d4d9-29a3-4334-994c-c5ec9a2ddbb4,,,,,,investments,investments_other,investments,Example main account,False
2020-06-13 04:32:25.945945946,,-426,74e29b3f-eba1-4f21-ae8f-290be913db5e,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-06-14 09:43:47.027027026,,4490,0fcea0a4-139c-4577-b529-658b914629de,,,,,,jobs,jobs_other,income,Example main account,True
2020-06-15 14:55:08.108108108,,-387,a08e381a-5cf2-4923-b2ac-524b5c3f0f3f,,,,,,subscriptions,clouds,wants,Example main account,False
2020-06-16 20:06:29.189189188,,650,b346dd99-17a4-46f4-9fbf-608e5a0fbfb2,,,,,,jobs,my main job,income,Example main account,True
2020-06-18 01:17:50.270270270,,-538,7da4d4e2-11c1-4fa3-8d49-73d3548cdbca,,,,,,food,groceries,needs,Example main account,False
2020-06-19 06:29:11.351351350,,-234,177895f8-6310-412f-ad51-8dfe022f6f58,,,,,,other,games,wants,Example main account,False
2020-06-20 11:40:32.432432432,,-111,4dc1b277-d8f0-40d6-84e4-027af69a8e9e,,,,,,investments,crypto,investments,Example main account,False
2020-06-21 16:51:53.513513514,,-479,054d0afb-314a-4375-8fb2-f2f257983dd9,,,,,,food,groceries,needs,Example main account,False
2020-06-22 22:03:14.594594594,,-625,a3594d15-ec3e-467d-a789-8911486fc3f7,,,,,,subscriptions,streaming,wants,Example main account,False
2020-06-24 03:14:35.675675676,,4195,089dc826-56e8-4645-8648-cbf1bea03a83,,,,,,jobs,my main job,income,Example main account,True
2020-06-25 08:25:56.756756756,,965,5e6ea2bc-7c38-4f07-95b9-dfda524d1f4e,,,,,,jobs,jobs_other,income,Example main account,True
2020-06-26 13:37:17.837837838,,-950,5433d86c-405b-488a-88d4-847f0e3daa4d,,,,,,food,restaurants,wants,Example main account,False
2020-06-27 18:48:38.918918918,,-240,7df329ae-c31f-4c8c-ba52-c90abdfdcd02,,,,,,investments,investments_other,investments,Example main account,False
2020-06-29 00:00:00.000000000,,865,fb1b523e-055b-476e-971e-56d8de629375,,,,,,jobs,my main job,income,Example main account,True
2020-06-30 05:11:21.081081080,,-84,2390bc5a-3168-43ac-a56b-2da5152db675,,,,,,subscriptions,clouds,wants,Example main account,False
2020-07-01 10:22:42.162162162,,-93,fb569719-a3f6-4673-8f83-e47c1af5ba28,,,,,,subscriptions,streaming,wants,Example main account,False
2020-07-02 15:34:03.243243242,,1300,f54271cd-80b1-4ff9-a1e0-37440259b71a,,,,,,jobs,my main job,income,Example main account,True
2020-07-03 20:45:24.324324324,,-595,eda42d5d-723a-40a9-bce7-323e7454ae14,,,,,,food,groceries,needs,Example main account,False
2020-07-05 01:56:45.405405404,,-898,330563be-edeb-48dc-8d54-5c1ecc8e9d45,,,,,,transport,gas,needs,Example main account,False
2020-07-06 07:08:06.486486486,,-70,482c3eb3-3468-4094-9af9-c454298c8bf6,,,,,,investments,stocks,investments,Example main account,False
2020-07-07 12:19:27.567567568,,-15,cac4b372-a04c-49ce-a1e6-91fed6719fab,,,,,,subscriptions,streaming,wants,Example main account,False
2020-07-08 17:30:48.648648648,,-653,5bf7bb40-fbb6-466b-b691-ad142ced030a,,,,,,transport,public_transport,needs,Example main account,False
2020-07-09 22:42:09.729729730,,-264,0a4a5ac4-9889-44d9-915d-9c7f9e996763,,,,,,transport,public_transport,needs,Example main account,False
2020-07-11 03:53:30.810810810,,-286,d4cdb03e-da59-49c4-ab78-6ca6cd6b2189,,,,,,other,games,wants,Example main account,False
2020-07-12 09:04:51.891891892,,-242,a47c7ded-2b6c-4288-8b3b-e470becea4a1,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-07-13 14:16:12.972972972,,-514,b75077c8-b692-4a18-a00d-a0249b1ba219,,,,,,transport,gas,needs,Example main account,False
2020-07-14 19:27:34.054054054,,-510,14068898-4178-4d89-b485-c05d8b8dc9f4,,,,,,transport,gas,needs,Example main account,False
2020-07-16 00:38:55.135135134,,-161,e77eec99-bc81-41ca-94f7-77e7cd384194,,,,,,investments,stocks,investments,Example main account,False
2020-07-17 05:50:16.216216216,,-539,fac1aeab-e8b3-4742-bec3-e001497f655b,,,,,,account_transfer,Example shared account,account_transfer,Example main account,False
2020-07-18 11:01:37.297297296,,-621,5241da69-5df9-4512-8bb9-94c0a59b906e,,,,,,transport,public_transport,needs,Example main account,False
2020-07-19 16:12:58.378378378,,-312,1b426f4c-ba4d-4428-b3eb-fb14050e3179,,,,,,other,other_other,wants,Example main account,False
2020-07-20 21:24:19.459459458,,-263,d4a2e2a7-3844-4587-a859-66d9f94fe5e7,,,,,,subscriptions,rent,needs,Example main account,False
2020-07-22 02:35:40.540540540,,-865,07d511ad-6b4b-47f7-9e57-3f74575f6532,,,,,,other,games,wants,Example main account,False
2020-07-23 07:47:01.621621622,,-462,60e609eb-4cc2-4c6f-8002-4aa162bc7cbd,,,,,,food,food_other,wants,Example main account,False
2020-07-24 12:58:22.702702702,,4505,a36b51b7-e0cc-4063-baaf-5c4d4fc513ba,,,,,,jobs,jobs_other,income,Example main account,True
2020-07-25 18:09:43.783783784,,-513,cd0247ac-da02-41ff-b7bf-02d21086ad35,,,,,,other,games,wants,Example main account,False
2020-07-26 23:21:04.864864864,,-985,232290d3-77e2-41c6-9cea-821262fdfd34,,,,,,investments,stocks,investments,Example main account,False
2020-07-28 04:32:25.945945944,,-180,adbbfbdb-a791-40d4-87a9-5777ae994e19,,,,,,investments,stocks,investments,Example main account,False
2020-07-29 09:43:47.027027028,,-103,316a49bb-00ff-4481-b08c-bbffc4d81713,,,,,,transport,public_transport,needs,Example main account,False
2020-07-30 14:55:08.108108108,,-440,535035d2-2c48-411a-b844-5dfaad99113e,,,,,,investments,investments_other,investments,Example main account,False
2020-07-31 20:06:29.189189188,,-904,91e43d81-f79a-4693-8ea1-c649fb2586fe,,,,,,transport,gas,needs,Example main account,False
2020-08-02 01:17:50.270270268,,1930,8c43fe7b-65ca-42f3-a8e5-588985635715,,,,,,jobs,my main job,income,Example main account,True
2020-08-03 06:29:11.351351352,,-619,5227e5d6-5dbf-44b2-9f75-c84c29017f1b,,,,,,investments,crypto,investments,Example main account,False
2020-08-04 11:40:32.432432432,,-237,031ba378-d59c-4f7c-8452-75b452f52a5a,,,,,,other,other_other,wants,Example main account,False
2020-08-05 16:51:53.513513512,,-526,2324eb77-1d60-4b83-adc3-8b9a570cd06d,,,,,,food,restaurants,wants,Example main account,False
2020-08-06 22:03:14.594594596,,-736,9afa7d38-ee10-4389-b94a-f6d737c2ed65,,,,,,food,food_other,wants,Example main account,False
2020-08-08 03:14:35.675675676,,-215,bc8e9564-8c7f-4470-a420-d15a05336903,,,,,,other,other_other,wants,Example main account,False
2020-08-09 08:25:56.756756756,,-185,34d3f1be-fd6f-48d9-b41b-1715059c54be,,,,,,subscriptions,clouds,wants,Example main account,False
2020-08-10 13:37:17.837837836,,-894,a7d5bf59-a64b-4f28-883f-8085bb7528ec,,,,,,investments,crypto,investments,Example main account,False
2020-08-11 18:48:38.918918920,,-431,d5c1107a-765a-41eb-a7d0-657c2f1428e8,,,,,,investments,stocks,investments,Example main account,False
2020-08-13 00:00:00.000000000,,-799,fa0ec573-f7f1-40c2-8c32-b3e28cf82ba6,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-08-14 05:11:21.081081080,,-107,78ee1d77-1334-42a8-bbb5-61bf77a7f0b6,,,,,,investments,stocks,investments,Example main account,False
2020-08-15 10:22:42.162162160,,-429,8132ac3a-ccdb-4027-a61b-d8bfa3b5dd6d,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-08-16 15:34:03.243243244,,-130,b6c5a070-4b02-4741-89ff-dc232acc2579,,,,,,food,groceries,needs,Example main account,False
2020-08-17 20:45:24.324324324,,-486,ca436bd6-9cec-49dc-a1ef-cb0c7d7c70d0,,,,,,subscriptions,internet_provider,needs,Example main account,False
2020-08-19 01:56:45.405405404,,-462,e55c0a76-b4a1-4a5e-b12a-bf231177e2cb,,,,,,investments,crypto,investments,Example main account,False
2020-08-20 07:08:06.486486484,,-720,daa951ab-1718-4851-b95e-65f1cdd5c476,,,,,,transport,gas,needs,Example main account,False
2020-08-21 12:19:27.567567568,,-670,68939315-9596-4f54-8524-a6bd3e189221,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-08-22 17:30:48.648648648,,-512,06130bb0-28ba-4b35-8703-a4d4fca899fa,,,,,,subscriptions,subscriptions_other,wants,Example main account,False
2020-08-23 22:42:09.729729728,,2985,876c7182-9d2e-4739-bd84-7decf7a9d4c7,,,,,,jobs,jobs_other,income,Example main account,True
2020-08-25 03:53:30.810810812,,-746,1d175142-0a43-4acc-9f98-63ea05805bfd,,,,,,other,other_other,wants,Example main account,False
2020-08-26 09:04:51.891891892,,-805,3e3dbe2b-95a2-47f8-864c-321a4c595fe9,,,,,,food,restaurants,wants,Example main account,False
