date,account,value,ID,counterparty_account_id,sys_note,acc_note,note_1,note_2,main_category,subcategory,wni,account_id,income
2020-03-05 07:18:11.891891892,,-135,a091d6fd-2a1a-43b2-a47b-9c66bdef08db,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-06 18:22:42.162162162,,-758,b9f36176-2c8c-429a-ba4e-d2268f50b183,,,,,,transport,transport_other,wants,Example shared account,False
2020-03-08 05:27:12.432432432,,-644,c7db9b8e-5f86-4141-83e2-7b70b2b3a4cd,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-03-09 16:31:42.702702702,,-848,241d19c1-cc19-4f17-b1f7-00c202b0bfbb,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-03-11 03:36:12.972972973,,-493,7d445918-67d6-4ddf-b213-a01d9f9797b3,,,,,,transport,gas,needs,Example shared account,False
2020-03-12 14:40:43.243243243,,-117,db15397e-9a2e-47f7-aa59-128c3aa02f30,,,,,,food,restaurants,wants,Example shared account,False
2020-03-14 01:45:13.513513513,,-202,7bc8def5-2a9e-4cfb-8870-335174c4a9a9,,,,,,transport,gas,needs,Example shared account,False
2020-03-15 12:49:43.783783784,,-247,0dab4b16-bdcd-4a59-b8f8-c92942106ea4,,,,,,other,games,wants,Example shared account,False
2020-03-16 23:54:14.054054054,,-969,5cc781b7-d81d-40c9-ae0d-acce40f530a0,,,,,,food,groceries,needs,Example shared account,False
2020-03-18 10:58:44.324324324,,-956,9d1b3379-1e60-4198-a861-f14e3d851906,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-19 22:03:14.594594594,,2990,436b1afd-331d-4a6b-8a5b-86e0b8f28fe2,,,,,,jobs,my main job,income,Example shared account,True
2020-03-21 09:07:44.864864865,,-984,27423f64-06d0-44e8-9b19-49da507cd84b,,,,,,other,games,wants,Example shared account,False
2020-03-22 20:12:15.135135135,,-303,8e468ac0-c208-44a4-a283-508f742ae752,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-24 07:16:45.405405405,,-136,bef19c74-173d-4f76-90f8-0131aa2116e2,,,,,,food,restaurants,wants,Example shared account,False
2020-03-25 18:21:15.675675675,,-611,87cc2077-751e-4293-b705-472c865f1b4c,,,,,,investments,crypto,investments,Example shared account,False
2020-03-27 05:25:45.945945946,,-300,f66fd384-437a-4aff-9875-c50c672749ed,,,,,,other,games,wants,Example shared account,False
2020-03-28 16:30:16.216216216,,-285,3cfaabcd-331d-414d-a3b0-6416c8e406d5,,,,,,food,food_other,wants,Example shared account,False
2020-03-30 03:34:46.486486486,,-48,4da3656b-62b5-4ffa-be49-e096a24d599a,,,,,,transport,public_transport,needs,Example shared account,False
2020-03-31 14:39:16.756756756,,-994,bd54d5cf-8f62-4558-b5c7-cd72a5152cd3,,,,,,food,groceries,needs,Example shared account,False
2020-04-02 01:43:47.027027027,,-470,3ac4a564-e451-4a36-bcd8-d2ad9ffd33ba,,,,,,other,other_other,wants,Example shared account,False
2020-04-03 12:48:17.297297297,,-149,d225ed6f-1653-4a1b-9bd2-3e0a2155d23c,,,,,,food,restaurants,wants,Example shared account,False
2020-04-04 23:52:47.567567567,,-279,772df117-61c3-415a-ab3c-cf6e0bc908df,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-04-06 10:57:17.837837838,,-589,6537599e-f08f-4169-ac28-d3fd5700e813,,,,,,investments,stocks,investments,Example shared account,False
2020-04-07 22:01:48.108108108,,-566,9012f76a-affa-4a57-8c7b-35f91eb81e71,,,,,,transport,public_transport,needs,Example shared account,False
2020-04-09 09:06:18.378378378,,4190,218ad855-74b8-428b-83ec-d078f2cee6de,,,,,,jobs,my main job,income,Example shared account,True
2020-04-10 20:10:48.648648648,,-528,dd6069f2-dd62-4ec3-be0a-bb709af412ad,,,,,,investments,crypto,investments,Example shared account,False
2020-04-12 07:15:18.918918919,,-98,f88c1654-7421-4dc2-86ed-a1bfbaf1621a,,,,,,transport,transport_other,wants,Example shared account,False
2020-04-13 18:19:49.189189189,,-767,68d8e272-c068-4cf3-94da-f29e2a6e8576,,,,,,investments,investments_other,investments,Example shared account,False
2020-04-15 05:24:19.459459460,,-679,2f1f6e7d-a996-4cc2-8f9c-b894c27d47f4,,,,,,other,games,wants,Example shared account,False
2020-04-16 16:28:49.729729730,,-891,8d5712ed-2e4d-414e-bec7-cbdd6f1b858c,,,,,,subscriptions,rent,needs,Example shared account,False
2020-04-18 03:33:20.000000000,,-880,748d4d2c-4da2-4a7e-9131-8a0eb69a9771,,,,,,other,other_other,wants,Example shared account,False
2020-04-19 14:37:50.270270270,,-812,70f8999a-258e-4a43-8524-cea0e1a7f3e6,,,,,,investments,stocks,investments,Example shared account,False
2020-04-21 01:42:20.540540540,,1625,42847dc1-01ab-4246-a2b1-27a18adef329,,,,,,jobs,jobs_other,income,Example shared account,True
2020-04-22 12:46:50.810810810,,-899,4bef784e-68de-47ef-bf05-237a929a7017,,,,,,food,restaurants,wants,Example shared account,False
2020-04-23 23:51:21.081081080,,-91,1bc2c9a5-5b9f-4c8a-bf9d-5df1ca097b06,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-04-25 10:55:51.351351350,,-365,20e9c7bf-335b-4e20-a633-a49aba95e9b7,,,,,,transport,gas,needs,Example shared account,False
2020-04-26 22:00:21.621621622,,-818,65c60a38-1409-4c15-92c1-7becafdc115f,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-04-28 09:04:51.891891892,,-563,bcf47b0d-0946-4bd5-8836-a6be30097449,,,,,,food,food_other,wants,Example shared account,False
2020-04-29 20:09:22.162162162,,-568,6101938f-8abb-423e-9a12-36c9a3818e16,,,,,,other,other_other,wants,Example shared account,False
2020-05-01 07:13:52.432432432,,-104,54b5baaf-4a1f-4d18-b7d2-a0db65393c53,,,,,,other,games,wants,Example shared account,False
2020-05-02 18:18:22.702702702,,-515,173d0e8e-6b93-4fe6-8dfd-c2f7c6da5aa1,,,,,,other,games,wants,Example shared account,False
2020-05-04 05:22:52.972972972,,740,b5750b0d-ead7-4a38-8610-87f010282b5d,,,,,,jobs,my main job,income,Example shared account,True
2020-05-05 16:27:23.243243242,,-511,bfb295c9-30c1-426d-baff-e6ee74c6348b,,,,,,investments,investments_other,investments,Example shared account,False
2020-05-07 03:31:53.513513514,,-303,a34298db-c127-4bc7-abf1-74a39be33481,,,,,,food,food_other,wants,Example shared account,False
2020-05-08 14:36:23.783783784,,3710,e4ce7009-7c32-43f4-b712-455538d78d22,,,,,,jobs,jobs_other,income,Example shared account,True
2020-05-10 01:40:54.054054054,,-301,65bf2ae5-9221-4f7f-990a-c6a641bbee95,,,,,,other,games,wants,Example shared account,False
2020-05-11 12:45:24.324324324,,-380,6c0e7f03-1e4b-4e34-a476-76663b97d917,,,,,,food,groceries,needs,Example shared account,False
2020-05-12 23:49:54.594594594,,-240,72e7e0fb-c9bc-47c0-95e7-9b4f4f309f7a,,,,,,transport,gas,needs,Example shared account,False
2020-05-14 10:54:24.864864864,,-380,3c69c596-9565-49e6-b90d-4a864b827b8d,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-05-15 21:58:55.135135134,,1745,72623c38-2ce8-4e50-ae6e-b8fdac1c039c,,,,,,jobs,my main job,income,Example shared account,True
2020-05-17 09:03:25.405405404,,-168,739ae74c-4d36-45c4-a4f0-ab79236ae8c2,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-05-18 20:07:55.675675676,,4270,3ea09604-9a05-4c82-8528-f391f0544a26,,,,,,jobs,my main job,income,Example shared account,True
2020-05-20 07:12:25.945945946,,-364,054b5066-c523-40b7-92a1-8d9d7f6bc6ba,,,,,,investments,investments_other,investments,Example shared account,False
2020-05-21 18:16:56.216216216,,-432,5658ddd7-0cc5-4c80-bf22-ab10ea229604,,,,,,food,groceries,needs,Example shared account,False
2020-05-23 05:21:26.486486486,,-258,3281a2c8-2621-4224-8e07-8ea7538564b2,,,,,,other,games,wants,Example shared account,False
2020-05-24 16:25:56.756756756,,-855,9fc9d8ff-50d2-4419-895b-4cd351a34e0c,,,,,,food,food_other,wants,Example shared account,False
2020-05-26 03:30:27.027027026,,1245,ad8374c2-5e18-4413-823f-1641157f7124,,,,,,jobs,jobs_other,income,Example shared account,True
2020-05-27 14:34:57.297297296,,-130,05aa8a53-b4bb-49ab-8cc5-5ecf70601559,,,,,,other,other_other,wants,Example shared account,False
2020-05-29 01:39:27.567567568,,-101,b01bbe67-e41a-487f-984f-165d4d7e3789,,,,,,food,food_other,wants,Example shared account,False
2020-05-30 12:43:57.837837838,,2380,07e7d876-93b0-44a4-844f-58134be7271f,,,,,,jobs,my main job,income,Example shared account,True
2020-05-31 23:48:28.108108108,,-174,295140a1-dc8b-4a17-ade9-0da1bfdf2234,,,,,,transport,public_transport,needs,Example shared account,False
2020-06-02 10:52:58.378378378,,-614,1046693c-e5f8-46d7-903b-4aa9fee51f71,,,,,,transport,transport_other,wants,Example shared account,False
2020-06-03 21:57:28.648648648,,2365,576e2e42-532f-482b-beba-1705d655f240,,,,,,jobs,my main job,income,Example shared account,True
2020-06-05 09:01:58.918918918,,-877,e40e951c-73a2-441c-adc4-3e425772ffd8,,,,,,food,food_other,wants,Example shared account,False
2020-06-06 20:06:29.189189188,,-370,c1ba620a-940a-4bce-b43e-9bd9ca67266e,,,,,,food,restaurants,wants,Example shared account,False
2020-06-08 07:10:59.459459458,,-527,8273206a-faca-43d6-bca3-ee4310beeb4d,,,,,,investments,crypto,investments,Example shared account,False
2020-06-09 18:15:29.729729730,,-993,0f289f46-6b7b-48cd-9af0-dd0547afa141,,,,,,food,groceries,needs,Example shared account,False
2020-06-11 05:20:00.000000000,,4615,4d1c9232-656c-4c11-9774-ff2229086dc9,,,,,,jobs,jobs_other,income,Example shared account,True
2020-06-12 16:24:30.270270270,,-27,27d0cf4d-0fbe-4d70-9ea0-17d69551f947,,,,,,transport,gas,needs,Example shared account,False
2020-06-14 03:29:00.540540540,,-196,4aa56b57-9973-4c56-94bf-3885ace6b84c,,,,,,other,games,wants,Example shared account,False
2020-06-15 14:33:30.810810810,,-237,28b20660-3b50-482d-9fdd-b7b851aa4886,,,,,,food,food_other,wants,Example shared account,False
2020-06-17 01:38:01.081081080,,-807,9817df9f-d53e-45ab-8b93-018d1c151e03,,,,,,investments,investments_other,investments,Example shared account,False
2020-06-18 12:42:31.351351350,,1030,b690a79f-7897-43d0-9c58-b68038b3310c,,,,,,jobs,my main job,income,Example shared account,True
2020-06-19 23:47:01.621621622,,-428,c91d2eb5-90cf-4e57-bdc6-92680c130e75,,,,,,transport,transport_other,wants,Example shared account,False
2020-06-21 10:51:31.891891892,,-458,40e658c0-a483-4b4e-b737-1d7ea0b13d6c,,,,,,transport,public_transport,needs,Example shared account,False
2020-06-22 21:56:02.162162162,,-101,628164c0-4497-4085-87d9-52a4e2913924,,,,,,investments,crypto,investments,Example shared account,False
2020-06-24 09:00:32.432432432,,-125,e5b04415-3f74-442d-a53c-b8a1a765e876,,,,,,other,other_other,wants,Example shared account,False
2020-06-25 20:05:02.702702702,,-608,46445f4c-aa88-445d-8c03-ec8039cf6234,,,,,,food,food_other,wants,Example shared account,False
2020-06-27 07:09:32.972972972,,-688,062f50c2-322e-495a-bdd8-9061ab5ef09d,,,,,,subscriptions,internet_provider,needs,Example shared account,False
2020-06-28 18:14:03.243243242,,2795,18da734f-b78f-40db-b157-24eb8b991ddd,,,,,,jobs,my main job,income,Example shared account,True
2020-06-30 05:18:33.513513512,,-799,7f0c9d15-e3ab-4a86-9c8d-7d328bec8297,,,,,,investments,investments_other,investments,Example shared account,False
2020-07-01 16:23:03.783783784,,-575,a04566da-7ccb-452d-98a1-7405079620f3,,,,,,investments,stocks,investments,Example shared account,False
2020-07-03 03:27:34.054054054,,-824,abf708b3-3bb5-4165-ba1b-2bea6b5817e2,,,,,,subscriptions,rent,needs,Example shared account,False
2020-07-04 14:32:04.324324324,,3400,de20b98e-3771-49cb-a103-adc28366a213,,,,,,jobs,jobs_other,income,Example shared account,True
2020-07-06 01:36:34.594594594,,-851,b2745f9e-1f84-49b7-ac78-5848025fbcc8,,,,,,investments,crypto,investments,Example shared account,False
2020-07-07 12:41:04.864864864,,-599,ef7d4c3c-d34c-4585-8019-afd2d769480e,,,,,,food,food_other,wants,Example shared account,False
2020-07-08 23:45:35.135135134,,-859,15feaf19-e49b-4a8c-8023-b0e3fb45839a,,,,,,food,restaurants,wants,Example shared account,False
2020-07-10 10:50:05.405405404,,-133,93dbf26f-ab63-48c2-8fff-26d103faad15,,,,,,transport,transport_other,wants,Example shared account,False
2020-07-11 21:54:35.675675676,,-74,cd8e928b-6bfc-444f-84ba-d2e22c29a692,,,,,,investments,investments_other,investments,Example shared account,False
2020-07-13 08:59:05.945945946,,-710,782cc8e3-a114-41a3-920a-e959c26f9e0b,,,,,,transport,public_transport,needs,Example shared account,False
2020-07-14 20:03:36.216216216,,-631,ae7a8913-072c-46ca-911c-d0793534040b,,,,,,investments,crypto,investments,Example shared account,False
2020-07-16 07:08:06.486486486,,-235,b425db34-fbeb-4873-a634-fe1213e7c7d0,,,,,,transport,transport_other,wants,Example shared account,False
2020-07-17 18:12:36.756756756,,490,efd4aade-8950-421f-a47b-494cf11a02e8,,,,,,jobs,my main job,income,Example shared account,True
2020-07-19 05:17:07.027027026,,-935,6a914cab-7939-4865-9ef3-4f2ef9ceefec,,,,,,investments,investments_other,investments,Example shared account,False
2020-07-20 16:21:37.297297296,,-530,d9af43d0-47e6-4db1-b45b-c69897915058,,,,,,investments,crypto,investments,Example shared account,False
2020-07-22 03:26:07.567567566,,-222,f5e22ed5-dd3c-490c-a8e1-0a7c8287eb36,,,,,,food,groceries,needs,Example shared account,False
2020-07-23 14:30:37.837837838,,4710,2723f78d-41bf-46e2-90e2-cc0e5bf6201f,,,,,,jobs,my main job,income,Example shared account,True
2020-07-25 01:35:08.108108108,,-601,0768347e-a576-41c4-abfe-01c9a331e5e5,,,,,,other,games,wants,Example shared account,False
2020-07-26 12:39:38.378378378,,4610,9c05e0ca-b2f8-4db1-b9f1-f405f2559d5a,,,,,,jobs,my main job,income,Example shared account,True
2020-07-27 23:44:08.648648648,,-833,dad502cf-975e-458c-9f20-6a0589dfecb6,,,,,,subscriptions,clouds,wants,Example shared account,False
2020-07-29 10:48:38.918918920,,-421,0a67164e-8a62-4ca9-a4cd-04ea81506317,,,,,,transport,transport_other,wants,Example shared account,False
2020-07-30 21:53:09.189189188,,-138,559f17d1-5923-4e28-ad23-9e40f4ce2812,,,,,,food,restaurants,wants,Example shared account,False
2020-08-01 08:57:39.459459460,,4715,baf9c15d-4283-47fe-b178-f9f669becf10,,,,,,jobs,jobs_other,income,Example shared account,True
2020-08-02 20:02:09.729729728,,-832,5a6637de-61b8-4c49-93fe-6a590fcd77d1,,,,,,food,restaurants,wants,Example shared account,False
2020-08-04 07:06:40.000000000,,-869,8adc8cb7-f4ac-48eb-973c-adadf2f5fea3,,,,,,transport,transport_other,wants,Example shared account,False
2020-08-05 18:11:10.270270268,,-284,11f03f00-6615-4c10-af51-1df361cb8685,,,,,,subscriptions,rent,needs,Example shared account,False
2020-08-07 05:15:40.540540540,,-975,d6936909-ba8a-4cde-ab3b-5b575f96ae4f,,,,,,transport,gas,needs,Example shared account,False
2020-08-08 16:20:10.810810812,,-15,573e9fbe-99e3-4acd-8f5c-0c06708581ce,,,,,,investments,crypto,investments,Example shared account,False
2020-08-10 03:24:41.081081080,,-160,bf740041-3005-45fc-8858-7a602957d370,,,,,,investments,stocks,investments,Example shared account,False
2020-08-11 14:29:11.351351352,,-269,1f8ee1a7-b827-4ed8-a63e-11895c9b433b,,,,,,subscriptions,internet_provider,needs,Example shared account,False
2020-08-13 01:33:41.621621620,,-884,c69ef42e-562e-4739-a21c-73a5fdcb4adc,,,,,,transport,transport_other,wants,Example shared account,False
2020-08-14 12:38:11.891891892,,2810,a9c3e3bc-05ca-45ad-b173-e236435b5a48,,,,,,jobs,my main job,income,Example shared account,True
2020-08-15 23:42:42.162162160,,-369,14f3eef9-5d3d-4056-b102-ce35290c8322,,,,,,food,groceries,needs,Example shared account,False
2020-08-17 10:47:12.432432432,,-224,50f0a420-556b-4b00-8282-b06e9084cb01,,,,,,other,other_other,wants,Example shared account,False
2020-08-18 21:51:42.702702700,,-566,f327f963-e6e2-421b-beb8-077addebb151,,,,,,investments,investments_other,investments,Example shared account,False
2020-08-20 08:56:12.972972972,,-502,b93729b2-c0d5-41ec-88a8-fb0d390f0e2f,,,,,,other,games,wants,Example shared account,False
2020-08-21 20:00:43.243243244,,-967,60f62b1e-49d0-4acf-b561-20a1534b6990,,,,,,investments,crypto,investments,Example shared account,False
2020-08-23 07:05:13.513513512,,-942,afdd4dcc-a11b-497d-9204-4364dd3d4830,,,,,,investments,investments_other,investments,Example shared account,False
2020-08-24 18:09:43.783783784,,-459,ded5dadd-deca-4b84-a1f6-e5de74fe42bd,,,,,,subscriptions,rent,needs,Example shared account,False
2020-08-26 05:14:14.054054052,,-579,025eda87-9222-42e9-8973-5c7c65d65c8d,,,,,,food,restaurants,wants,Example shared account,False
2020-08-27 16:18:44.324324324,,-251,a45cd0ce-8186-4b94-b5ab-5efde04ca6b4,,,,,,transport,public_transport,needs,Example shared account,False
2020-08-29 03:23:14.594594592,,-922,c71e7b36-eecf-41e7-a5e7-a77dece4d031,,,,,,transport,public_transport,needs,Example shared account,False
2020-08-30 14:27:44.864864864,,-751,dfd58653-db7d-4367-b5be-3f544b8297a5,,,,,,food,groceries,needs,Example shared account,False
2020-09-01 01:32:15.135135136,,-673,e54aa667-f310-42e2-b03c-fe9489718490,,,,,,other,other_other,wants,Example shared account,False
2020-09-02 12:36:45.405405404,,-578,6356e43f-b06e-4864-93ab-e65d83a355c3,,,,,,subscriptions,streaming,wants,Example shared account,False
2020-09-03 23:41:15.675675676,,-673,26cddde2-37d3-4745-81b6-7d33814bd602,,,,,,food,restaurants,wants,Example shared account,False
2020-09-05 10:45:45.945945944,,-748,8189a2c4-ec63-43c1-a625-d7c7b6c5e077,,,,,,investments,crypto,investments,Example shared account,False
2020-09-06 21:50:16.216216216,,-64,17a27cb1-f40e-4972-9b80-8cb086a3e36d,,,,,,food,restaurants,wants,Example shared account,False
2020-09-08 08:54:46.486486484,,-911,2eba0d63-c545-4c8e-9d4c-eb93b58320b0,,,,,,subscriptions,internet_provider,needs,Example shared account,False
2020-09-09 19:59:16.756756756,,-822,0bdb5f4b-3c70-4819-bd19-6b7ce0e8f3a0,,,,,,subscriptions,subscriptions_other,wants,Example shared account,False
2020-09-11 07:03:47.027027028,,-74,d5ae4661-225e-4817-8449-bc41ef3a4606,,,,,,food,groceries,needs,Example shared account,False
2020-09-12 18:08:17.297297296,,-707,4ec547bd-01d0-40ed-91af-e688a67a9ed8,,,,,,food,groceries,needs,Example shared account,False
2020-09-14 05:12:47.567567568,,4165,1f76b210-f2ae-4e64-ae5d-7ba62e1b7991,,,,,,jobs,my main job,income,Example shared account,True
2020-09-15 16:17:17.837837836,,-386,4922b616-9fd3-4003-a204-0bce49d7a3ef,,,,,,food,groceries,needs,Example shared account,False
2020-09-17 03:21:48.108108108,,-355,d5f0b443-df7c-4c44-8f25-263de22236aa,,,,,,transport,public_transport,needs,Example shared account,False
2020-09-18 14:26:18.378378376,,-317,d4047989-b7d5-4476-9899-c2f321635def,,,,,,food,restaurants,wants,Example shared account,False
2020-09-20 01:30:48.648648648,,-481,b13f8a6a-8244-451e-9014-1bd4bc2f5d34,,,,,,transport,transport_other,wants,Example shared account,False
2020-09-21 12:35:18.918918920,,-349,f8819ab3-1ec6-49f0-bede-80eaed20197d,,,,,,food,restaurants,wants,Example shared account,False
2020-09-22 23:39:49.189189188,,3350,bc0b69e0-fda4-400b-95dc-768a2aa4f65c,,,,,,jobs,jobs_other,income,Example shared account,True
2020-09-24 10:44:19.459459460,,-851,b5722d9e-0963-4e1b-ba8c-d8229f19ad19,,,,,,food,food_other,wants,Example shared account,False
2020-09-25 21:48:49.729729728,,-793,584029a5-5d2f-4cd2-9f53-4ee4a62a53cc,,,,,,food,restaurants,wants,Example shared account,False
2020-09-27 08:53:20.000000000,,-928,f6b683a6-ed93-487d-9043-ee879f6822a5,,,,,,food,food_other,wants,Example shared account,False
2020-09-28 19:57:50.270270268,,-65,e88191c0-d7ba-4ad2-8513-1165de9fce74,,,,,,subscriptions,rent,needs,Example shared account,False
2020-09-30 07:02:20.540540540,,-442,5837051e-a5fc-4011-8d76-786b28676377,,,,,,other,games,wants,Example shared account,False
2020-10-01 18:06:50.810810808,,-238,84cec4ad-8548-4871-b93b-5f52fa58cbbd,,,,,,food,food_other,wants,Example shared account,False
2020-10-03 05:11:21.081081080,,-927,220c8266-fff6-4117-ace8-305a4fa8161d,,,,,,investments,crypto,investments,Example shared account,False
2020-10-04 16:15:51.351351352,,-749,1eaf77ee-04f1-4eda-b85b-df4e4811e228,,,,,,investments,stocks,investments,Example shared account,False
2020-10-06 03:20:21.621621620,,-560,2e1837ef-9203-41cd-a9f5-8d8ac879f632,,,,,,food,groceries,needs,Example shared account,False
2020-10-07 14:24:51.891891892,,-985,435a0ba4-19b1-43e6-b234-465ade5d6fbc,,,,,,food,restaurants,wants,Example shared account,False
2020-10-09 01:29:22.162162160,,-887,4e6f08dc-2fe2-483b-83e8-e1a210a7b479,,,,,,other,games,wants,Example shared account,False
